UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB-AVERAGE-ANNUAL-COST,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP-REPORTED-GRAD-RATE,C200_L4_POOLED_SUPP,med_earnings_10yrs,gt_25k_p6,high_earning,prgm_prct_stem,ind_z_pre,ind_z_post,ind_z_shift
208239,781900,7819,The Art Institute of Portland,Portland,OR,www.artinstitutes.edu/portland/,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,PrivateForProfit,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0.0241,0.0103,0.1724,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5897,0,0.1034,0,0,1348,0.1847,0.0074,0.1031,0.026,0.0037,0.0007,0,0,0.6743,0.3175,1,NULL,27383,NULL,NULL,NULL,NULL,NULL,25466,27342,28843,31389,30908,0.5645,0.4527,NA,0.4333,NA,0.7974,0.411,35287,391.7580384,0.719044171,0.30413299,NULL,33000,0.499447525,0,0.1827,0.40075243312937753,-0.4145714825476316,-0.8153239156770091
208725,2159700,21597,New Hope Christian College-Eugene,Eugene,OR,www.newhope.edu,www.newhope.edu/financialaid/npcalc.htm,0,3,PrivateNonProfit,12,0,0,0,0,0,0,0,0,0,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0.648,0.0559,0.067,0.0279,0.0056,0.0335,0.095,0.0112,0.0559,0.1397,1,NULL,13628,NULL,NULL,NULL,NULL,NULL,12444,13573,13035,15996,17744,0.5766,0.4667,NA,0,NA,0.6712,0.2346,24711,274.3427576,0.718446602,0.361685106,NULL,23200,0.424778759,0,0,0.2455423242250233,-0.2455423242250231,-0.4910846484500464
209065,319800,3198,Linfield College-McMinnville Campus,McMinnville,OR,www.linfield.edu,www.linfield.edu/financial-aid/calculator.html,0,3,PrivateNonProfit,32,0,0,0,0,0,0,0,0,0,52,480,600,500,600,470,570,540,550,520,21,26,20,26,21,26,NULL,NULL,24,23,24,NULL,1090,1090,0,0.0278,0,0,0.0729,0,0.0208,0,0.1319,0,0,0.0035,0,0,0.0486,0,0,0.0417,0.0278,0,0,0.0764,0.0243,0,0.0347,0,0.0625,0,0,0.1007,0,0,0,0,0.0521,0.0208,0.2257,0.0278,0,1641,0.6435,0.0189,0.0945,0.0597,0.0104,0.0055,0.0999,0.0372,0.0305,0.0158,1,NULL,24893,NULL,NULL,NULL,NULL,NULL,20598,20464,23087,25468,29499,0.255,0.805,NA,NA,NA,0.6392,0.0186,25000,277.55125,0.926829268,0.675362758,NULL,51300,0.757232726,1,0.14579999999999999,0.49691250617642313,-0.49691250617642346,-0.9938250123528466
209108,319900,3199,Marylhurst University,Marylhurst,OR,www.marylhurst.edu,www.marylhurst.edu/financial-aid/cost-of-attendance/net-price-calculator.html,0,3,PrivateNonProfit,21,0,0,0,0,0,0,0,0,0,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0.0108,0,0,0.0863,0,0,0,0,0,0,0,0,0,0.0324,0.0288,0,0,0,0,0.1978,0,0.0036,0,0,0,0.0504,0,0,0.0036,0,0,0,0,0.0827,0.036,0.4676,0,0,672,0.7679,0.0342,0.0759,0.0164,0.006,0.0089,0.0387,0.0223,0.0298,0.7396,1,NULL,31095,NULL,NULL,NULL,NULL,NULL,30515,32255,NULL,NULL,NULL,0.5239,0.5,NA,0.4,NA,0.776,0.78,31831,353.3893536,0.826086957,0.228571429,NULL,33300,0.609090924,0,0.036,0.2210128549551374,-0.22101285495513728,-0.4420257099102747
209287,320600,3206,Multnomah University,Portland,OR,www.multnomah.edu,www.multnomah.edu/admissions/tuition-financial-aid/undergraduate,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,0,NULL,500,650,490,580,490,590,575,535,540,19,27,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,1104,1104,0,0,0,0,0.0067,0,0,0,0.08,0,0,0.02,0,0,0.0267,0,0,0,0,0,0,0,0,0.7133,0,0,0.1067,0,0,0,0,0,0,0,0,0,0,0.0467,0,438,0.8037,0.0251,0.0708,0.0228,0.0046,0.0068,0.0434,0.0046,0.0183,0.1826,1,NULL,24434,NULL,NULL,NULL,NULL,NULL,21322,20511,24671,29878,29928,0.5924,0.6667,NA,0.5,NA,0.7117,0.3516,25000,277.55125,0.896551724,0.458295833,NULL,31400,0.49765259,0,0,-0.07862313446552334,0.07862313446552385,0.1572462689310472
209490,488200,4882,Oregon Health & Science University,Portland,OR,www.ohsu.edu/xd,NULL,0,3,Public,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,832,0.7644,0.0144,0.0577,0.0577,0.006,0.0012,0.0505,0.0012,0.0469,0.7464,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3176,NA,NA,NA,NA,0.7782,0.7813,15364.5,170.5774472,0.965116279,NULL,NULL,74100,0.943231463,1,1,0.028644331937310256,-0.028644331937309794,-0.05728866387462005
209506,321100,3211,Oregon Institute of Technology,Klamath Falls,OR,www.oit.edu,www.oit.edu/prospective-students/financial-matters/tuition-fees/tuition-fee-calculator,0,3,Public,33,0,0,0,0,0,0,0,0,0,NULL,440,550,460,580,420,530,495,520,475,20,25,18,24,21,26,NULL,NULL,23,21,24,NULL,1025,1025,0,0.006,0,0,0.0238,0,0.0492,0,0,0.158,0.161,0,0,0,0,0,0,0.0194,0.0104,0,0.0089,0,0,0,0,0,0.0432,0,0,0,0,0,0,0,0,0.4575,0.0626,0,0,3443,0.7511,0.0119,0.0746,0.0561,0.0096,0.0058,0.0485,0.0105,0.0319,0.323,1,13809,NULL,10722,10781,14233,17560,17896,NULL,NULL,NULL,NULL,NULL,0.3621,0.7423,NA,0.25,NA,0.5068,0.3864,26067,289.3971374,0.893416928,0.464228624,NULL,50100,0.761321902,1,0.8555,-0.16020327360279868,0.16020327360279896,0.32040654720559764
209603,320700,3207,Pacific Northwest College of Art,Portland,OR,www.pnca.edu,www.pnca.edu/admissions/fa/c/npc,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,413,0.7482,0.0097,0.0508,0.0363,0.0169,0.0024,0.0993,0.0121,0.0242,0.138,1,NULL,28758,NULL,NULL,NULL,NULL,NULL,24874,22619,28579,30472,32688,0.5,0.7403,NA,0,NA,0.8789,0.2663,28700,318.628835,0.743494424,0.317485714,NULL,22600,0.404580146,0,0,0.18854659198831938,-0.18854659198831925,-0.3770931839766386
209825,322400,3224,University of Portland,Portland,OR,www.up.edu,www.up.edu/finaid/costcalculator,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,0,30,550,650,540,650,NULL,NULL,600,595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1195,1195,0,0.0158,0,0.0066,0.0541,0,0.0132,0,0.0488,0.1253,0.0053,0.0092,0,0,0.0303,0.0106,0,0.1055,0.0092,0,0,0,0.0119,0.004,0.0343,0,0.0422,0,0.0264,0.0462,0,0,0,0,0.0119,0.248,0.1161,0.0251,0,3468,0.6401,0.0087,0.0998,0.1024,0.0032,0.0141,0.079,0.0288,0.0239,0.0167,1,NULL,29052,NULL,NULL,NULL,NULL,NULL,21748,23253,24702,30758,36963,0.2189,0.9002,NA,1,NA,0.5196,0.0321,25000,277.55125,0.966942149,0.746755497,NULL,51700,0.819759667,1,0.5408,0.27283397416925387,-0.28224204224405564,-0.5550760164133095
210331,133900,1339,Corban University,Salem,OR,www.corban.edu,npc.collegeboard.org/student/app/corban,0,3,PrivateNonProfit,12,0,0,0,0,0,0,0,0,0,54,480,590,470,590,450,568,535,530,509,20,26,20,26,20,26,NULL,NULL,23,23,23,NULL,1067,1067,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0.0734,0.0275,0,0,0.0092,0,0,0.0275,0,0.1009,0,0,0.3349,0,0,0.0413,0,0,0,0,0.0229,0.0596,0.1468,0,0,902,0.7849,0.0089,0.0399,0.0211,0.0122,0.0078,0.0632,0.0255,0.0366,0.0765,1,NULL,20591,NULL,NULL,NULL,NULL,NULL,19975,20124,22529,20769,17976,0.333,0.7661,NA,NA,NA,0.6272,0.1197,24493,271.9225107,0.895424837,0.546851899,NULL,34200,0.562326849,0,0.0688,0.007524909919517237,-0.007524909919517407,-0.015049819839034645
210401,322700,3227,Willamette University,Salem,OR,www.willamette.edu,secure.willamette.edu/finaid/,0,3,PrivateNonProfit,12,0,0,0,0,0,0,0,0,0,NULL,540,660,540,650,535,640,600,595,588,24,29,24,31,24,29,NULL,NULL,27,28,27,NULL,1198,1198,0,0.0603,0,0.0409,0,0,0.0117,0,0,0,0,0.0778,0,0,0.1284,0.0039,0,0.0856,0.0195,0,0.0156,0.0525,0.0253,0,0.0506,0,0.0584,0,0,0.249,0,0,0,0,0.0953,0,0,0.0253,0,1970,0.631,0.0178,0.1046,0.0721,0.0162,0.0056,0.0868,0.0112,0.0548,0.0112,1,NULL,30312,NULL,NULL,NULL,NULL,NULL,20331,23982,26143,31710,33886,0.207,0.859,NA,NA,NA,0.5031,0.0118,23500,260.898175,0.934595525,0.77752527,NULL,49200,0.649082541,1,0.1674,0.2211682848365125,-0.22879477741708173,-0.4499630622535942
210571,322900,3229,Albright College,Reading,PA,www.albright.edu,albright.studentaidcalculator.com/survey.aspx,0,3,PrivateNonProfit,13,0,0,0,0,0,0,0,0,0,71,460,560,470,570,NULL,NULL,510,520,NULL,20,25,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,1033,1033,0,0.0155,0,0.0039,0.035,0,0.0252,0,0.0485,0,0,0.0233,0,0,0.0291,0,0,0.0544,0.0019,0,0.0097,0,0.0078,0,0.0078,0,0.1592,0,0,0.1398,0,0,0,0,0.1223,0,0.2796,0.0369,0,2333,0.6215,0.1582,0.0883,0.0257,0.006,0.0004,0.0146,0.0309,0.0544,0.0077,1,NULL,22542,NULL,NULL,NULL,NULL,NULL,19711,21133,22538,24349,31984,0.4075,0.7146,NA,NA,NA,0.8536,0.2452,28910,320.9602655,0.878427788,0.531953402,NULL,48500,0.750902534,1,0.08929999999999999,0.057240709024471904,-0.0613293310976483,-0.1185700401221202
210669,323000,3230,Allegheny College,Meadville,PA,www.allegheny.edu,www.allegheny.edu/netpricecalculator,0,3,PrivateNonProfit,32,0,0,0,0,0,0,0,0,0,71,530,640,540,650,520,630,585,595,575,23,29,23,30,23,28,NULL,NULL,26,27,26,NULL,1182,1182,0,0.0972,0,0.0022,0.0583,0,0,0,0,0.0086,0,0.013,0,0,0.0886,0,0,0.2095,0.0281,0,0.0022,0,0.0022,0,0.0691,0,0.1231,0,0,0.2073,0,0,0,0,0.0454,0,0,0.0454,0,2126,0.802,0.0437,0.0616,0.0254,0.0005,0,0.0405,0.0216,0.0047,0.0042,1,NULL,25147,NULL,NULL,NULL,NULL,NULL,17619,19393,22012,25355,31425,0.2621,0.8545,NA,0.6667,NA,0.6808,0.0088,28800,319.73904,0.924822695,0.784519288,NULL,49200,0.67524755,1,0.31529999999999997,0.16130240163526316,-0.17282400175206777,-0.3341264033873309
210739,398600,3986,DeSales University,Center Valley,PA,www.desales.edu,cvweb02.desales.edu/costestimator,0,3,PrivateNonProfit,41,0,0,0,0,0,0,0,0,0,30,470,590,460,600,NULL,NULL,530,530,NULL,22,26,20,26,19,25,NULL,NULL,24,23,22,NULL,1069,1069,0,0,0,0,0.0289,0,0.0347,0,0.0424,0,0,0,0,0.0058,0.0154,0.0154,0,0.0501,0.0077,0,0,0.0597,0.0019,0.0135,0.0231,0,0.0809,0.0578,0,0.0135,0,0,0,0,0.1079,0.2293,0.2004,0.0116,0,2482,0.7575,0.0479,0.0862,0.0226,0.0064,0.002,0,0,0.0774,0.2603,1,NULL,27080,NULL,NULL,NULL,NULL,NULL,20017,21470,25103,28708,29898,0.2666,0.8509,NA,NA,NA,0.6649,0.3127,27000,299.75535,0.898734177,0.689632567,NULL,48300,0.71707952,1,0.3449,0.11303857963782382,-0.11303857963782375,-0.2260771592756476
210942,835000,8350,The Art Institute of Philadelphia,Philadelphia,PA,www.artinstitutes.edu/philadelphia/,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,PrivateForProfit,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0.013,0.0358,0.0911,0.2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4114,0,0.1496,0,0,2494,0.1427,0.1071,0.1271,0.0188,0.0008,0.0016,0.0004,0,0.6014,0.3921,1,NULL,26995,NULL,NULL,NULL,NULL,NULL,25158,26416,28220,30763,30828,0.5903,0.5507,NA,0.4909,NA,0.877,0.2823,31000,344.16355,0.591191067,0.321199158,NULL,31700,0.473168463,0,0.1269,0.4267410436531765,-0.44145625205501,-0.8681972957081865
210960,747000,7470,The Art Institute of Pittsburgh,Pittsburgh,PA,artinstitutes.edu/pittsburgh/,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,PrivateForProfit,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0.0284,0.0372,0.0919,0.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5536,0,0.0635,0,0,1544,0.1716,0.0324,0.0486,0.0045,0,0.0006,0.011,0,0.7312,0.2636,1,NULL,27113,NULL,NULL,NULL,NULL,NULL,25289,26068,27701,30717,32371,0.585,0.5418,NA,0.2778,NA,0.8517,0.1878,40022,444.3262451,0.444234234,0.396108696,NULL,29200,0.52108109,0,0.1291,0.3306857222626747,-0.3420886782027668,-0.6727744004654415
211024,267000,2670,Baptist Bible College & Seminary of Pennsylvania,Clarks Summit,PA,www.bbc.edu,www.bbc.edu/college/financial_aid/netprice.asp,0,3,PrivateNonProfit,21,0,0,0,0,0,0,0,0,0,54,473,568,430,548,420,540,521,489,480,20,24,20,23,17,24,NULL,NULL,22,22,21,NULL,1016,1016,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0.0435,0,0,0,0,0,0,0,0.8551,0,0,0,0,0,0,0,0,0,0,0,0,0.0725,0,0,606,0.8927,0.0264,0.0248,0.0083,0.005,0.0017,0.0149,0.005,0.0215,0.368,1,NULL,17883,NULL,NULL,NULL,NULL,NULL,16122,14473,17891,22490,22533,0.5277,0.7532,NA,0.6,NA,0.5092,0.2292,16288.5,180.8357414,0.926900585,0.482754483,NULL,30000,0.453924924,0,0,0.7254703494887982,-0.7772896601665696,-1.502760009655368
211273,323700,3237,Bryn Mawr College,Bryn Mawr,PA,www.brynmawr.edu,npc.collegeboard.org/student/app/brynmawr,0,3,PrivateNonProfit,21,0,0,0,0,0,0,0,0,1,NULL,600,710,610,760,620,720,655,685,670,27,32,27,34,26,31,8,9,30,31,29,9,1334,1334,0,0,0,0.0214,0,0,0.0061,0,0,0,0,0.0734,0,0,0.1101,0,0,0.0642,0.1131,0,0.0306,0,0.0245,0,0.0979,0,0.0826,0,0,0.2691,0,0,0,0,0.0673,0.0031,0,0.0367,0,1316,0.3739,0.0517,0.095,0.1079,0.0015,0,0.0448,0.2249,0.1003,0.0038,1,NULL,27386,NULL,NULL,NULL,NULL,NULL,14097,12215,15091,27431,40608,0.1861,0.9068,NA,NA,NA,0.4667,0.0226,25000,277.55125,0.947368421,0.82955493,NULL,50400,0.71300447,1,0.2844,0.15611494460186823,-0.1672660120734304,-0.32338095667529865
211291,323800,3238,Bucknell University,Lewisburg,PA,www.bucknell.edu,npc.collegeboard.org/student/app/bucknell,0,3,PrivateNonProfit,32,0,0,0,0,0,0,0,0,0,NULL,580,680,620,720,600,690,630,670,645,27,32,28,33,27,32,9,10,30,31,30,10,1306,1306,0,0.0176,0,0.0118,0,0,0.0176,0,0.0341,0.1729,0,0.0282,0,0,0.0376,0.0047,0,0.1118,0.0235,0,0.02,0,0.0082,0,0.0318,0,0.0647,0,0,0.2153,0,0,0,0,0.0224,0,0.1494,0.0282,0,3498,0.787,0.0323,0.0523,0.0366,0.0003,0,0.032,0.0529,0.0066,0.0029,1,NULL,33419,NULL,NULL,NULL,NULL,NULL,19934,19852,23457,31197,44500,0.1061,0.941,NA,NA,NA,0.4098,0.0065,27000,299.75535,0.973544974,0.906020852,NULL,68800,0.84946239,1,0.3576,0.05171853003688393,-0.055412710753804106,-0.10713124079068803
211440,324200,3242,Carnegie Mellon University,Pittsburgh,PA,www.cmu.edu/,admission.enrollment.cmu.edu/pages/financial-aid-estimator,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,0,NULL,640,740,700,790,650,750,690,745,700,30,34,30,34,30,34,NULL,NULL,32,32,32,NULL,1432,1432,0,0,0.0291,0,0,0,0.1163,0,0,0.2464,0,0.0102,0,0,0.0269,0.0262,0,0.0385,0.0523,0,0.0916,0,0.0145,0,0.0712,0,0.0313,0,0.016,0.0538,0,0,0,0,0.1068,0,0.0625,0.0065,0,5834,0.3877,0.0519,0.0754,0.2473,0.0005,0.0002,0.0415,0.1414,0.054,0.019,1,NULL,33386,NULL,NULL,NULL,NULL,NULL,23362,24802,28057,31540,43299,0.137,0.9422,NA,NA,NA,0.3964,0.0166,25000,277.55125,0.975060338,0.873769802,NULL,72000,0.830841124,1,0.5247,0.04279038853559254,-0.04279038853559248,-0.08558077707118503
211477,489000,4890,Central Penn College,Summerdale,PA,www.centralpenn.edu,www.centralpenn.edu/admissions-aid/net-price-calculator/,0,3,PrivateForProfit,21,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0.0284,0,0.1158,0,0,0,0,0,0,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2411,0,0,0,0,0,0,0.0142,0.1277,0.4232,0,0,1277,0.6437,0.2373,0.0172,0.0117,0.0039,0,0.0031,0,0.083,0.5004,1,NULL,18032,NULL,NULL,NULL,NULL,NULL,16562,18951,19100,20830,21592,0.5639,0.3867,NA,0.3043,NA,0.7955,0.5693,34302,380.8225191,0.627777778,0.426668,NULL,32100,0.613333344,0,0.2435,0.13311654177042703,-0.13311654177042725,-0.2662330835408543
211556,324400,3244,Chatham University,Pittsburgh,PA,www.chatham.edu,www.chatham.edu/calculator/,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0.0321,0.0688,0.0183,0.0138,0,0,0,0.0367,0,0,0,0,0,0.055,0,0,0.1147,0.0046,0,0.0046,0.0413,0,0,0.0046,0,0.1147,0.0183,0.0229,0.0275,0,0,0,0,0.0642,0.2202,0.1284,0.0092,0,616,0.6786,0.1169,0.0179,0.0227,0.0032,0,0.0341,0.0877,0.039,0.1347,1,NULL,21032,NULL,NULL,NULL,NULL,NULL,14028,17508,21455,23221,28361,0.2928,0.7692,NA,NA,NA,0.5683,0.297,21843.5,242.5076292,0.879356568,0.540380435,NULL,34300,0.629411757,0,0.3441,0.10596372417116856,-0.10596372417116924,-0.2119274483423378
211608,331700,3317,Cheyney University of Pennsylvania,Cheyney,PA,www.cheyney.edu,www.collegeportraits.org/PA/Cheyney/estimator/agree,0,3,Public,21,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0.0318,0,0.0064,0,0.0318,0,0,0,0,0,0,0.0828,0,0.0382,0.0064,0,0.0318,0.0764,0,0,0.0064,0,0.1274,0,0,0.2675,0,0,0,0,0.0191,0,0.2739,0,0,1178,0.0102,0.8803,0.0475,0.0008,0.0034,0.0008,0.0357,0,0.0212,0.0543,1,14176,NULL,13125,14502,16793,20269,21605,NULL,NULL,NULL,NULL,NULL,0.7696,0.5429,NA,0,NA,0.8636,0.1086,31000,344.16355,0.306717364,0.236342937,NULL,30000,0.445736438,0,0.0574,0.21343117972340847,-0.2134311797234086,-0.42686235944681705
212009,325300,3253,Dickinson College,Carlisle,PA,www.dickinson.edu,npc.collegeboard.org/student/app/dickinson,0,3,PrivateNonProfit,13,0,0,0,0,0,0,0,0,0,NULL,590,675,600,690,590,680,633,645,635,27,31,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1285,1285,0,0.057,0,0.0894,0,0,0.0095,0,0,0,0,0.0551,0,0.0266,0.0532,0,0,0.1274,0.0133,0,0.0038,0,0.019,0,0.0304,0,0.0684,0,0.0361,0.23,0,0,0,0,0.0475,0,0.0894,0.0437,0,2352,0.7615,0.0361,0.0574,0.0238,0.0004,0,0.0306,0.0723,0.0179,0.0055,1,NULL,29678,NULL,NULL,NULL,NULL,NULL,15278,12354,16744,28397,40175,0.1215,0.8985,NA,NA,NA,0.4329,0.0054,21000,233.14305,0.951361868,0.851108252,NULL,52100,0.729442954,1,0.1806,-0.07882016923538404,0.07882016923538387,0.15764033847076792
212054,325600,3256,Drexel University,Philadelphia,PA,www.drexel.edu,www.drexel.edu/undergrad/financing/calculator/,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,0,NULL,510,630,560,680,520,630,570,620,575,24,30,23,30,24,30,7,9,27,27,27,8,1197,1197,0,0.0038,0.0132,0,0.0207,0,0.0544,0.0044,0.0123,0.1817,0.0185,0,0,0,0.0047,0.0211,9e-4,0.0406,0.0057,0,0.0129,0.0085,6e-4,0,0.0107,0,0.0296,0.006,0,0.0189,0,0,0,0,0.083,0.2531,0.1927,0.0022,0,16257,0.5657,0.064,0.0564,0.1257,0.0015,0.0063,0.0263,0.1273,0.0267,0.1446,1,NULL,33742,NULL,NULL,NULL,NULL,NULL,24908,26854,32421,35650,38269,0.2021,0.8644,NA,0.8333,NA,0.5641,0.1823,26098,289.7413009,0.903795566,0.674268468,NULL,61100,0.817550838,1,0.5647,0.15110388044767056,-0.15110388044767048,-0.30220776089534107
212106,325800,3258,Duquesne University,Pittsburgh,PA,www.duq.edu,www.duq.edu/admissions-and-aid/tuition/net-price-calculator,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,0,30,510,600,520,610,500,600,555,565,550,22,27,22,27,23,27,NULL,NULL,25,25,25,NULL,1122,1122,0,8e-4,0,0,0.076,0,0.0207,0,0.0837,0,0,0.0092,0,0,0.0292,0.0476,0,0.0629,0.0115,0,0.0046,0,0.0038,0,0.0115,0,0.0537,0.0077,0,0.0683,0,0,0,0,0.0269,0.2287,0.2402,0.013,0,5944,0.8383,0.0421,0.0269,0.0185,0.0013,0.001,0.0217,0.0387,0.0114,0.035,1,NULL,26577,NULL,NULL,NULL,NULL,NULL,19166,20946,23967,27625,30240,0.2023,0.8761,NA,0.8,NA,0.6763,0.0536,27000,299.75535,0.925925926,0.771219776,NULL,54300,0.794684708,1,0.3353,-0.040917549311345155,0.04091754931134503,0.08183509862269019
212160,332100,3321,Edinboro University of Pennsylvania,Edinboro,PA,www.edinboro.edu/,www.collegeportraits.org/PA/EUP/estimator/agree,0,3,Public,31,0,0,0,0,0,0,0,0,0,NULL,410,520,410,520,400,500,465,465,450,17,22,16,22,16,22,6,8,20,19,19,7,930,930,0,0.0054,0,9e-4,0.0612,0,0.0117,0,0.1197,0,0.0063,0.0081,0,0,0.0297,0.0639,0,0.0144,0.009,0,0,0.045,9e-4,0,0.0315,0,0.063,0.0666,0.027,0.0792,0,0,0,0,0.1386,0.1053,0.099,0.0135,0,5756,0.8433,0.0711,0.0297,0.0082,0.0019,0.0005,0.0226,0.017,0.0057,0.0764,1,15474,NULL,12161,13215,16060,18691,19182,NULL,NULL,NULL,NULL,NULL,0.4558,0.723,NA,0.1429,NA,0.7777,0.133,27000,299.75535,0.774578867,0.417894949,NULL,33900,0.509838998,0,0.1782,-0.028878307472724036,0.028878307472724157,0.05775661494544819
